Airline,month,day ,Source,Destination,Dep_Time,Arrival_Time,Total_Stops,Dgree,Duration(Minutes),day_number,Price_USD
IndiGo,3,27,Delhi,Cochin,20:30,01:35,1.0,Economy,305,2,58.310344827586206
IndiGo,3,21,Chennai,Kolkata,05:15,07:35,0.0,Economy,140,3,49.72413793103448
Air India,6,24,Delhi,Cochin,16:40,19:15,2.0,Business,1595,0,108.54022988505749
Jet Airways,6,3,Mumbai,Hyderabad,10:20,11:50,0.0,Business,90,0,92.41379310344828
Jet Airways,4,3,Banglore,Delhi,06:00,08:45,0.0,Business,165,2,83.0919540229885
IndiGo,6,15,Banglore,Delhi,13:00,15:50,0.0,Economy,170,5,45.32183908045977
Air India,3,6,Banglore,New Delhi,12:00,23:25,3.0,Business,685,2,163.16091954022988
Jet Airways,6,15,Delhi,Cochin,09:35,04:25,2.0,Business,1130,5,152.7816091954023
IndiGo,4,3,Kolkata,Banglore,11:30,14:05,0.0,Economy,155,2,47.97701149425287
Jet Airways,3,6,Banglore,New Delhi,07:00,21:20,1.0,Business,860,2,192.367816091954
Jet Airways,5,12,Banglore,Delhi,06:00,08:45,0.0,Economy,165,6,59.747126436781606
Multiple carriers,6,3,Delhi,Cochin,07:05,19:15,1.0,Business,730,0,173.08045977011494
IndiGo,4,3,Delhi,Cochin,10:35,15:35,1.0,Economy,300,2,58.310344827586206
Multiple carriers,5,15,Delhi,Cochin,08:00,19:00,1.0,Business,660,2,117.20689655172414
SpiceJet,6,27,Chennai,Kolkata,17:45,20:05,0.0,Economy,140,3,40.72413793103448
Jet Airways,6,27,Banglore,Delhi,17:45,20:45,0.0,Business,180,3,83.0919540229885
Air India,6,1,Delhi,Cochin,12:00,07:40,2.0,Business,1180,5,126.04597701149426
Jet Airways,3,24,Kolkata,Banglore,13:55,23:25,1.0,Business,570,6,127.97701149425288
Air Asia,4,6,Kolkata,Banglore,22:50,01:20,0.0,Economy,150,5,43.75862068965517
Air India,5,6,Banglore,Delhi,13:20,16:10,0.0,Economy,170,0,60.0919540229885
IndiGo,6,12,Chennai,Kolkata,14:45,17:05,0.0,Economy,140,2,41.3448275862069
Air Asia,5,18,Banglore,Delhi,11:10,13:55,0.0,Economy,165,5,51.52873563218391
Jet Airways,6,24,Delhi,Cochin,11:30,04:25,1.0,Business,1015,0,117.95402298850574
SpiceJet,6,6,Delhi,Cochin,08:45,13:15,1.0,Economy,270,3,59.28735632183908
Air India,3,21,Banglore,New Delhi,22:00,23:20,1.0,Economy,1520,3,69.08045977011494
Jet Airways,6,12,Delhi,Cochin,14:35,12:35,2.0,Business,1320,2,153.7471264367816
Jet Airways,3,21,Delhi,Cochin,05:40,04:25,2.0,Business,1365,3,132.67816091954023
Multiple carriers,3,6,Delhi,Cochin,09:55,19:15,1.0,Business,560,2,176.3448275862069
SpiceJet,3,15,Banglore,New Delhi,09:35,12:30,0.0,Economy,175,4,72.51724137931035
Vistara,5,24,Banglore,Delhi,19:30,22:15,0.0,Economy,165,4,66.93103448275862
Vistara,3,24,Banglore,New Delhi,11:30,14:10,0.0,Economy,160,6,62.10344827586207
SpiceJet,6,1,Kolkata,Banglore,06:55,09:30,0.0,Economy,155,5,44.51724137931034
Jet Airways,5,27,Delhi,Cochin,21:50,19:00,1.0,Business,1270,0,148.2528735632184
IndiGo,5,15,Delhi,Cochin,17:10,01:30,1.0,Economy,500,2,80.2183908045977
Air India,5,12,Kolkata,Banglore,16:45,16:15,2.0,Business,1410,6,154.44827586206895
Jet Airways,3,27,Delhi,Cochin,11:30,04:25,1.0,Economy,1015,2,69.16091954022988
Jet Airways,3,21,Delhi,Cochin,07:05,12:35,1.0,Business,330,3,161.5287356321839
IndiGo,3,6,Chennai,Kolkata,11:35,14:00,0.0,Business,145,2,83.85057471264368
Jet Airways,6,12,Kolkata,Banglore,18:55,19:50,1.0,Business,1495,2,149.93103448275863
Jet Airways,5,3,Banglore,Delhi,11:10,14:05,0.0,Economy,175,4,46.32183908045977
Air India,3,6,Banglore,New Delhi,08:15,11:20,2.0,Business,1625,2,160.2528735632184
Jet Airways,5,12,Kolkata,Banglore,06:30,18:15,1.0,Business,705,6,169.89655172413794
SpiceJet,3,24,Banglore,New Delhi,05:45,08:35,0.0,Economy,170,6,41.13793103448276
Air India,5,27,Delhi,Cochin,22:00,19:15,2.0,Business,1275,0,117.59770114942528
IndiGo,5,27,Delhi,Cochin,06:50,12:10,1.0,Economy,320,0,63.5632183908046
Jet Airways,5,12,Kolkata,Banglore,14:05,19:50,1.0,Business,345,6,124.64367816091954
Air India,6,6,Delhi,Cochin,08:00,19:15,1.0,Business,675,3,96.22988505747126
Jet Airways,3,9,Delhi,Cochin,06:50,19:45,1.0,Business,775,5,187.22988505747125
Air India,5,6,Delhi,Cochin,22:00,19:15,2.0,Business,1275,0,134.49425287356323
Multiple carriers Premium economy,3,21,Delhi,Cochin,06:00,15:30,1.0,Business,570,3,129.5287356321839
Multiple carriers,5,18,Delhi,Cochin,13:00,01:30,1.0,Business,750,5,107.8735632183908
Jet Airways,5,24,Kolkata,Banglore,17:00,23:35,1.0,Business,395,4,162.6551724137931
Jet Airways,4,9,Banglore,Delhi,08:20,11:20,0.0,Economy,180,1,52.22988505747127
Jet Airways,3,12,Banglore,New Delhi,20:35,10:45,1.0,Business,850,1,127.4367816091954
IndiGo,6,3,Kolkata,Banglore,04:40,07:15,0.0,Economy,155,0,60.04597701149425
IndiGo,6,27,Kolkata,Banglore,09:35,12:10,0.0,Economy,155,3,55.2183908045977
Air India,3,12,Mumbai,Hyderabad,05:55,20:35,1.0,Business,880,1,79.32183908045977
Multiple carriers,3,21,Delhi,Cochin,14:35,22:20,1.0,Economy,465,3,68.95402298850574
Vistara,4,9,Banglore,Delhi,21:00,23:50,0.0,Economy,170,1,62.10344827586207
Jet Airways,6,12,Delhi,Cochin,05:30,19:00,2.0,Business,810,2,149.58620689655172
Jet Airways,5,6,Mumbai,Hyderabad,07:05,08:30,0.0,Economy,85,0,57.41379310344828
Jet Airways,5,21,Kolkata,Banglore,06:30,08:15,1.0,Business,1545,1,160.24137931034485
Jet Airways,6,3,Delhi,Cochin,21:25,19:00,2.0,Business,1295,0,132.26436781609195
Multiple carriers,6,15,Delhi,Cochin,08:00,19:00,1.0,Business,660,5,140.13793103448276
Multiple carriers,5,27,Delhi,Cochin,18:00,01:30,1.0,Business,450,0,82.73563218390805
IndiGo,6,21,Delhi,Cochin,14:25,17:40,0.0,Economy,195,4,57.47126436781609
SpiceJet,4,3,Kolkata,Banglore,06:55,09:30,0.0,Economy,155,2,44.14942528735632
Jet Airways,3,21,Delhi,Cochin,13:00,18:50,1.0,Business,350,3,141.91954022988506
Vistara,6,15,Chennai,Kolkata,17:45,20:05,0.0,Business,140,5,137.72413793103448
Jet Airways,5,9,Delhi,Cochin,05:30,04:25,2.0,Business,1375,3,149.75862068965515
Jet Airways,3,6,Banglore,New Delhi,20:35,08:15,1.0,Business,700,2,192.367816091954
IndiGo,4,15,Kolkata,Banglore,17:15,19:50,0.0,Economy,155,0,47.97701149425287
SpiceJet,6,27,Kolkata,Banglore,09:00,11:25,0.0,Economy,145,3,44.14942528735632
Jet Airways,3,6,Delhi,Cochin,19:45,19:45,1.0,Business,1440,2,195.67816091954023
IndiGo,5,24,Banglore,Delhi,21:15,00:15,0.0,Economy,180,4,45.32183908045977
IndiGo,6,3,Delhi,Cochin,11:55,22:30,1.0,Economy,635,0,74.04597701149426
Air India,3,9,Delhi,Cochin,07:05,19:15,2.0,Business,2170,5,135.19540229885058
SpiceJet,4,24,Kolkata,Banglore,09:00,11:25,0.0,Economy,145,2,47.97701149425287
IndiGo,6,18,Kolkata,Banglore,04:40,07:15,0.0,Economy,155,1,55.2183908045977
Multiple carriers,6,6,Delhi,Cochin,14:00,01:30,1.0,Business,690,3,153.75862068965515
Jet Airways,4,1,Banglore,Delhi,11:10,14:05,0.0,Business,175,0,83.0919540229885
IndiGo,3,15,Banglore,New Delhi,22:20,01:10,0.0,Business,170,4,101.7816091954023
Multiple carriers,6,27,Delhi,Cochin,10:20,19:15,1.0,Business,535,3,88.97701149425288
Jet Airways,3,1,Banglore,New Delhi,08:00,13:15,1.0,First Class,315,4,255.97701149425288
Multiple carriers,6,3,Delhi,Cochin,08:45,21:00,1.0,Business,735,0,88.96551724137932
Air India,6,9,Kolkata,Banglore,09:50,12:30,2.0,Business,1600,6,171.95402298850576
Jet Airways,3,27,Delhi,Cochin,09:55,18:50,1.0,Business,535,2,138.29885057471265
Air India,3,6,Mumbai,Hyderabad,21:05,22:25,0.0,Business,80,2,62.7816091954023
Jet Airways,3,21,Delhi,Cochin,19:45,18:50,1.0,Business,1385,3,141.91954022988506
Air India,3,27,Chennai,Kolkata,11:40,13:55,0.0,Economy,135,2,36.14942528735632
Jet Airways,3,21,Banglore,New Delhi,11:40,20:20,1.0,Business,520,3,90.02298850574712
IndiGo,6,21,Kolkata,Banglore,15:15,17:45,0.0,Economy,150,4,55.2183908045977
IndiGo,3,9,Delhi,Cochin,02:05,07:10,1.0,Business,305,5,120.48275862068964
Jet Airways,5,18,Delhi,Cochin,11:30,04:25,1.0,Business,1015,5,142.2183908045977
Multiple carriers,3,3,Delhi,Cochin,07:05,22:20,1.0,Business,915,6,120.4367816091954
Jet Airways,5,18,Delhi,Cochin,09:40,04:25,2.0,Business,1125,5,149.75862068965515
Air India,3,21,Delhi,Cochin,12:30,09:25,1.0,Economy,1255,3,74.50574712643679
Jet Airways,5,18,Delhi,Cochin,09:00,19:00,1.0,Business,600,5,178.7816091954023
Multiple carriers,6,12,Delhi,Cochin,08:45,19:00,1.0,Business,615,2,135.50574712643677
IndiGo,3,24,Kolkata,Banglore,14:30,20:10,1.0,Business,340,6,108.19540229885058
Air India,6,9,Kolkata,Banglore,16:45,21:05,1.0,Business,1700,6,88.06896551724138
Multiple carriers,5,21,Delhi,Cochin,19:00,01:30,1.0,Business,390,1,90.66666666666669
Air Asia,5,15,Kolkata,Banglore,07:35,23:30,1.0,Economy,955,2,59.67816091954023
Multiple carriers,6,24,Delhi,Cochin,10:20,21:00,1.0,Economy,640,0,69.04597701149426
Jet Airways,5,27,Delhi,Cochin,10:00,12:35,1.0,Business,1595,0,148.2528735632184
Air India,3,18,Banglore,New Delhi,08:50,10:35,2.0,Business,1545,0,136.60919540229884
Vistara,3,24,Kolkata,Banglore,17:00,22:55,1.0,Business,355,6,165.05747126436782
Air India,5,12,Kolkata,Banglore,16:45,12:30,2.0,Business,1185,6,164.71264367816093
Multiple carriers,3,27,Delhi,Cochin,13:05,22:20,1.0,Economy,555,2,69.83908045977012
SpiceJet,3,1,Kolkata,Banglore,06:55,09:35,0.0,Economy,160,4,53.12643678160919
Jet Airways,5,9,Kolkata,Banglore,21:10,08:15,1.0,Business,665,3,165.3793103448276
Multiple carriers,5,21,Delhi,Cochin,08:45,19:00,1.0,Business,615,1,112.57471264367815
IndiGo,6,3,Kolkata,Banglore,15:15,17:45,0.0,Economy,150,0,55.2183908045977
Jet Airways,5,9,Kolkata,Banglore,21:10,04:40,1.0,Business,450,3,111.06896551724138
GoAir,5,9,Delhi,Cochin,07:25,13:35,1.0,Economy,370,3,67.14942528735632
Multiple carriers,3,3,Delhi,Cochin,07:00,15:30,1.0,Business,510,6,179.3448275862069
IndiGo,3,3,Kolkata,Banglore,22:10,00:55,0.0,Economy,165,6,64.57471264367815
IndiGo,3,3,Kolkata,Banglore,14:20,16:55,0.0,Business,155,6,75.45977011494253
SpiceJet,4,15,Delhi,Cochin,17:55,22:50,1.0,Economy,295,0,60.01149425287356
Jet Airways,6,27,Delhi,Cochin,09:40,19:00,2.0,Business,560,3,119.17241379310344
Air India,6,24,Delhi,Cochin,20:40,09:25,1.0,Business,765,0,85.97701149425288
Jet Airways,6,12,Delhi,Cochin,11:45,12:35,2.0,Business,1490,2,159.5632183908046
IndiGo,6,24,Delhi,Cochin,06:50,16:10,1.0,Economy,560,0,74.04597701149426
IndiGo,6,24,Banglore,Delhi,07:10,10:05,0.0,Economy,175,0,55.4367816091954
SpiceJet,5,21,Kolkata,Banglore,17:10,19:40,0.0,Economy,150,1,44.51724137931034
Jet Airways,5,1,Kolkata,Banglore,17:00,10:55,1.0,Business,1075,2,139.32183908045977
IndiGo,4,27,Banglore,Delhi,10:10,13:00,0.0,Economy,170,5,50.83908045977012
Air India,6,24,Kolkata,Banglore,14:15,16:45,0.0,Economy,150,0,63.333333333333336
Jet Airways,4,6,Banglore,Delhi,08:20,11:20,0.0,Business,180,5,83.0919540229885
Jet Airways,6,9,Delhi,Cochin,19:45,12:35,1.0,Business,1010,6,121.57471264367815
Jet Airways,3,27,Mumbai,Hyderabad,10:20,11:50,0.0,Business,90,2,92.41379310344828
Jet Airways,6,3,Delhi,Cochin,13:00,19:00,1.0,Business,360,0,169.1264367816092
Jet Airways,6,9,Banglore,Delhi,06:00,08:45,0.0,Business,165,6,83.0919540229885
Multiple carriers,3,21,Delhi,Cochin,07:05,21:20,2.0,Economy,855,3,76.47126436781609
IndiGo,6,24,Delhi,Cochin,05:05,16:10,1.0,Economy,665,0,74.04597701149426
IndiGo,5,12,Kolkata,Banglore,21:25,00:05,0.0,Economy,160,6,55.2183908045977
Air India,5,9,Delhi,Cochin,13:15,09:25,2.0,Business,1210,3,108.24137931034484
Jet Airways,5,24,Kolkata,Banglore,18:55,19:50,1.0,Business,1495,4,124.64367816091954
Jet Airways,5,12,Banglore,Delhi,17:45,20:45,0.0,Business,180,6,83.0919540229885
Jet Airways,3,6,Delhi,Cochin,09:00,18:50,1.0,Business,590,2,177.01149425287358
IndiGo,6,15,Delhi,Cochin,08:30,21:00,1.0,Economy,750,5,73.74712643678161
Air India,4,3,Banglore,Delhi,13:20,16:10,0.0,Economy,170,2,59.49425287356322
IndiGo,3,21,Delhi,Cochin,16:00,01:35,1.0,Business,575,3,106.48275862068964
Multiple carriers,6,6,Delhi,Cochin,09:00,21:00,1.0,Business,720,3,156.17241379310346
SpiceJet,5,1,Chennai,Kolkata,08:20,10:35,0.0,Economy,135,2,41.3448275862069
Air Asia,4,27,Banglore,Delhi,04:55,07:45,0.0,Economy,170,5,49.2183908045977
Jet Airways,6,27,Mumbai,Hyderabad,07:05,08:30,0.0,Economy,85,3,57.41379310344828
IndiGo,6,1,Kolkata,Banglore,20:20,22:55,0.0,Economy,155,5,55.2183908045977
Jet Airways,5,6,Kolkata,Banglore,06:30,16:20,1.0,Business,590,0,124.64367816091954
Jet Airways,6,1,Delhi,Cochin,21:50,12:35,1.0,Business,885,5,169.1264367816092
Jet Airways,6,6,Kolkata,Banglore,21:10,09:20,1.0,Business,730,3,167.48275862068965
Jet Airways,3,21,Banglore,New Delhi,11:40,11:25,1.0,Business,1425,3,90.02298850574712
Jet Airways,4,1,Kolkata,Banglore,20:25,18:00,1.0,Business,1295,0,131.80459770114942
Jet Airways,5,9,Kolkata,Banglore,17:00,10:55,1.0,Business,1075,3,125.89655172413794
IndiGo,3,9,Kolkata,Banglore,20:25,23:05,0.0,Economy,160,5,47.67816091954023
SpiceJet,5,9,Kolkata,Banglore,09:00,11:25,0.0,Economy,145,3,44.51724137931034
IndiGo,4,27,Banglore,Delhi,22:10,01:00,0.0,Economy,170,5,45.32183908045977
Air Asia,3,27,Delhi,Cochin,16:45,22:15,1.0,Economy,330,2,70.70114942528735
Vistara,3,12,Mumbai,Hyderabad,08:45,22:55,1.0,Business,850,1,138.8505747126437
Jet Airways,5,9,Kolkata,Banglore,20:00,10:05,1.0,Business,845,3,156.13793103448276
IndiGo,5,6,Delhi,Cochin,11:25,01:30,1.0,Economy,845,0,80.2183908045977
Air Asia,3,9,Banglore,New Delhi,23:25,02:10,0.0,Economy,165,5,51.51724137931034
IndiGo,4,1,Kolkata,Banglore,18:05,23:30,1.0,Economy,325,0,72.22988505747126
IndiGo,5,24,Kolkata,Banglore,19:35,23:15,1.0,Economy,220,4,48.57471264367816
IndiGo,3,9,Delhi,Cochin,06:40,16:10,1.0,Economy,570,5,74.04597701149426
Jet Airways,5,18,Delhi,Cochin,19:45,04:25,1.0,Business,520,5,142.2183908045977
Jet Airways,3,12,Banglore,New Delhi,05:50,15:00,1.0,Business,550,1,129.8505747126437
Air India,5,24,Kolkata,Banglore,10:00,01:20,2.0,Business,920,4,161.8735632183908
Jet Airways,6,3,Delhi,Cochin,11:00,14:15,0.0,Business,195,0,82.7816091954023
Multiple carriers,3,21,Delhi,Cochin,09:00,18:50,1.0,Business,590,3,134.10344827586206
Jet Airways,5,24,Kolkata,Banglore,18:55,18:15,1.0,Business,1400,4,124.64367816091954
Air India,3,15,Banglore,New Delhi,11:50,08:55,1.0,Economy,1265,4,68.183908045977
Multiple carriers,6,24,Delhi,Cochin,08:45,19:15,1.0,Business,630,0,103.45977011494251
Jet Airways,6,6,Kolkata,Banglore,17:00,23:35,1.0,Business,395,3,154.816091954023
IndiGo,6,15,Mumbai,Hyderabad,21:20,22:50,0.0,Economy,90,5,25.597701149425287
IndiGo,5,15,Delhi,Cochin,07:15,12:30,1.0,Economy,315,2,64.7816091954023
Multiple carriers,6,6,Delhi,Cochin,15:05,01:30,2.0,Business,625,3,183.5057471264368
IndiGo,6,24,Delhi,Cochin,20:25,01:30,1.0,Economy,305,0,58.0919540229885
Multiple carriers,3,21,Delhi,Cochin,07:10,16:10,1.0,Economy,540,3,68.95402298850574
IndiGo,5,1,Banglore,Delhi,07:10,10:05,0.0,Economy,175,2,55.4367816091954
SpiceJet,6,12,Kolkata,Banglore,11:35,18:50,1.0,Business,435,2,97.45977011494251
Vistara,5,15,Kolkata,Banglore,07:10,22:40,1.0,Business,930,2,97.14942528735632
Jet Airways,6,3,Delhi,Cochin,08:00,19:00,1.0,Business,660,0,171.54022988505747
Air India,6,3,Delhi,Cochin,19:45,19:15,2.0,Business,1410,0,120.01149425287356
Multiple carriers,5,21,Delhi,Cochin,06:00,21:00,1.0,Business,900,1,86.03448275862068
Jet Airways,6,6,Banglore,Delhi,08:20,11:20,0.0,Economy,180,3,74.45977011494253
Jet Airways,5,27,Delhi,Cochin,13:25,19:00,2.0,Business,1775,0,173.89655172413794
IndiGo,5,1,Kolkata,Banglore,19:20,23:45,1.0,Economy,265,2,43.7816091954023
Jet Airways,6,24,Delhi,Cochin,08:00,19:00,1.0,Business,660,0,213.57471264367817
IndiGo,6,9,Kolkata,Banglore,22:15,00:50,0.0,Economy,155,6,60.04597701149425
IndiGo,5,9,Delhi,Cochin,17:10,01:30,1.0,Business,500,3,95.7471264367816
Air India,6,9,Banglore,Delhi,10:00,12:45,0.0,Economy,165,6,80.01149425287356
Jet Airways,6,9,Delhi,Cochin,08:00,19:00,1.0,Business,660,6,117.95402298850574
IndiGo,6,21,Mumbai,Hyderabad,02:35,04:05,0.0,Economy,90,4,31.655172413793103
Multiple carriers,5,18,Delhi,Cochin,15:00,01:30,1.0,Business,630,5,157.7816091954023
GoAir,4,27,Banglore,Delhi,20:55,23:40,0.0,Economy,165,5,44.80459770114943
Jet Airways,3,12,Banglore,New Delhi,22:55,12:25,1.0,Business,810,1,127.4367816091954
Air Asia,4,6,Banglore,Delhi,23:55,02:45,0.0,Economy,170,5,38.88505747126437
Jet Airways,3,21,Delhi,Cochin,17:30,18:50,1.0,Business,1520,3,144.33333333333334
Jet Airways,3,21,Delhi,Cochin,06:20,04:25,2.0,Business,1325,3,95.0919540229885
Air India,3,12,Mumbai,Hyderabad,10:05,19:10,2.0,Business,545,1,111.9080459770115
Jet Airways,6,24,Delhi,Cochin,17:30,19:00,1.0,Business,1530,0,117.95402298850574
Jet Airways,4,9,Delhi,Cochin,05:30,19:00,2.0,Business,810,1,134.06896551724137
IndiGo,5,1,Banglore,Delhi,23:30,02:20,0.0,Economy,170,2,52.770114942528735
Jet Airways,3,18,Banglore,New Delhi,14:05,19:10,1.0,Business,305,0,155.19540229885058
Air India,6,27,Delhi,Cochin,13:00,19:15,1.0,Business,375,3,96.22988505747126
Air India,4,21,Banglore,Delhi,06:10,08:55,0.0,Economy,165,6,70.35632183908046
Vistara,3,21,Banglore,New Delhi,16:00,18:35,0.0,Economy,155,3,64.51724137931035
IndiGo,4,6,Delhi,Cochin,06:50,12:10,1.0,Economy,320,5,60.89655172413793
Jet Airways,3,9,Delhi,Cochin,02:15,19:45,1.0,Business,1050,5,181.19540229885055
Air Asia,6,15,Delhi,Cochin,07:55,22:25,1.0,Economy,870,5,71.8735632183908
Jet Airways,5,18,Kolkata,Banglore,05:45,12:00,1.0,Business,375,5,98.6896551724138
Jet Airways,3,27,Delhi,Cochin,06:20,04:25,2.0,Business,1325,2,141.06896551724137
IndiGo,5,15,Mumbai,Hyderabad,21:20,22:50,0.0,Economy,90,2,25.597701149425287
Jet Airways,6,12,Banglore,Delhi,19:50,22:50,0.0,Economy,180,2,66.3103448275862
Vistara,4,18,Delhi,Cochin,14:40,17:50,0.0,Economy,190,3,71.44827586206897
IndiGo,6,3,Delhi,Cochin,02:00,07:45,1.0,Economy,345,0,73.40229885057471
Multiple carriers,6,1,Delhi,Cochin,10:00,19:15,1.0,Business,555,5,185.1494252873563
SpiceJet,5,24,Kolkata,Banglore,22:20,00:40,0.0,Economy,140,4,44.51724137931034
IndiGo,4,9,Delhi,Cochin,10:35,01:30,1.0,Economy,895,1,72.06896551724138
Air India,4,12,Banglore,Delhi,21:05,23:55,0.0,Economy,170,4,67.94252873563218
Multiple carriers,3,6,Delhi,Cochin,09:10,19:15,1.0,Business,605,2,173.29885057471265
Jet Airways,3,1,Banglore,New Delhi,20:35,11:25,1.0,First Class,890,4,365.8045977011494
SpiceJet,5,6,Kolkata,Banglore,11:35,18:50,1.0,Business,435,0,97.45977011494251
Vistara,5,12,Kolkata,Banglore,07:10,09:05,1.0,Business,1555,6,108.01149425287356
Jet Airways,6,3,Delhi,Cochin,09:00,12:35,1.0,Business,1655,0,117.95402298850574
IndiGo,4,3,Delhi,Cochin,05:35,08:50,0.0,Economy,195,2,54.35632183908046
Jet Airways,6,1,Delhi,Cochin,17:30,19:00,1.0,Business,1530,5,169.1264367816092
IndiGo,5,15,Kolkata,Banglore,17:15,19:50,0.0,Economy,155,2,55.2183908045977
IndiGo,6,3,Kolkata,Banglore,20:25,23:10,0.0,Economy,165,0,55.2183908045977
Air India,4,1,Mumbai,Hyderabad,21:05,22:25,0.0,Economy,80,0,23.5632183908046
Multiple carriers,3,27,Delhi,Cochin,07:30,19:15,1.0,Business,705,2,96.2183908045977
Multiple carriers,6,27,Delhi,Cochin,10:00,19:00,1.0,Business,540,3,140.13793103448276
Multiple carriers Premium economy,3,21,Delhi,Cochin,06:00,18:50,1.0,Business,770,3,168.1494252873563
IndiGo,4,9,Banglore,Delhi,18:25,21:20,0.0,Economy,175,1,55.4367816091954
Multiple carriers,5,9,Delhi,Cochin,13:00,19:15,1.0,Business,375,3,164.632183908046
Jet Airways,5,9,Delhi,Cochin,13:25,12:35,2.0,Business,1390,3,173.89655172413794
IndiGo,5,18,Delhi,Cochin,06:40,21:00,1.0,Economy,860,5,77.67816091954023
Multiple carriers,5,21,Delhi,Cochin,09:00,19:15,1.0,Business,615,1,170.66666666666666
Air India,3,3,Banglore,New Delhi,06:45,10:35,2.0,Business,1670,6,142.04597701149424
Jet Airways,5,21,Banglore,Delhi,18:55,22:00,0.0,Economy,185,1,46.32183908045977
Air India,3,9,Kolkata,Banglore,14:15,16:45,0.0,Economy,150,5,57.01149425287356
Air India,3,27,Delhi,Cochin,16:40,19:15,2.0,Business,1595,2,99.4942528735632
IndiGo,3,6,Delhi,Cochin,09:10,21:00,1.0,Business,710,2,170.93103448275863
GoAir,3,27,Delhi,Cochin,06:00,13:20,1.0,Economy,440,2,52.44827586206897
IndiGo,3,6,Mumbai,Hyderabad,21:20,22:45,0.0,Economy,85,2,54.98850574712644
IndiGo,6,1,Banglore,Delhi,20:00,22:50,0.0,Economy,170,5,55.4367816091954
Vistara,5,3,Chennai,Kolkata,07:05,09:20,0.0,Economy,135,4,42.37931034482759
Jet Airways,4,27,Banglore,Delhi,15:15,18:10,0.0,Business,175,5,83.0919540229885
Jet Airways,4,15,Banglore,Delhi,07:10,10:10,0.0,Business,180,0,83.0919540229885
Air India,4,21,Delhi,Cochin,06:10,23:00,1.0,Business,1010,6,82.45977011494253
Air India,3,21,Delhi,Cochin,06:50,07:40,2.0,Business,1490,3,127.2528735632184
IndiGo,5,15,Delhi,Cochin,04:55,21:00,1.0,Economy,965,2,80.2183908045977
IndiGo,5,15,Chennai,Kolkata,07:55,10:15,0.0,Economy,140,2,44.2528735632184
Jet Airways,6,12,Kolkata,Banglore,20:00,09:20,1.0,Business,800,2,149.93103448275863
Jet Airways,5,18,Delhi,Cochin,20:55,04:25,1.0,Business,450,5,142.2183908045977
Air India,5,18,Delhi,Cochin,13:20,07:40,2.0,Business,1100,5,158.632183908046
IndiGo,6,1,Banglore,Delhi,08:30,11:20,0.0,Economy,170,5,55.4367816091954
Air India,6,9,Delhi,Cochin,05:15,06:50,1.0,Economy,1535,6,75.71264367816092
IndiGo,6,3,Mumbai,Hyderabad,20:05,21:40,0.0,Economy,95,0,25.597701149425287
Jet Airways,6,9,Kolkata,Banglore,17:00,14:25,1.0,Business,1285,6,162.6551724137931
Air India,3,1,Banglore,New Delhi,08:50,23:25,2.0,First Class,2315,4,292.2988505747126
SpiceJet,6,27,Banglore,Delhi,21:10,00:05,0.0,Economy,175,3,49.64367816091954
Air India,3,3,Delhi,Cochin,04:00,07:40,1.0,Business,1660,6,166.22988505747125
Jet Airways,5,21,Kolkata,Banglore,06:30,10:05,1.0,Business,1655,1,98.6896551724138
Air India,6,9,Kolkata,Banglore,09:50,21:05,1.0,Business,675,6,88.06896551724138
Jet Airways,5,3,Mumbai,Hyderabad,07:05,08:30,0.0,Economy,85,4,57.41379310344828
Multiple carriers,6,9,Delhi,Cochin,09:00,21:00,1.0,Business,720,6,85.14942528735632
Jet Airways,3,15,Mumbai,Hyderabad,19:35,21:05,0.0,Business,90,4,65.26436781609195
Jet Airways,6,9,Mumbai,Hyderabad,19:35,21:05,0.0,Business,90,6,65.26436781609195
Jet Airways,3,1,Banglore,New Delhi,08:55,00:45,1.0,First Class,950,4,309.08045977011494
Air India,3,6,Mumbai,Hyderabad,06:00,19:25,2.0,Business,2245,2,159.816091954023
Jet Airways,6,1,Delhi,Cochin,20:00,04:25,2.0,Business,505,5,176.06896551724137
