Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,Medium,Short,month,day ,Total_Stops,Dgree,Duration(Minutes),day_number,Price_USD,Dep_Time_hour,Dep_Time_min,Arrival_Time_hour,Arrival_Time_min
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1.0,1,385,6,125.5632183908046,6,55,13,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,27,0.0,0,180,0,79.70114942528735,14,10,17,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,660,5,117.95402298850574,8,0,19,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,870,2,159.11494252873564,13,55,4,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,740,2,107.06896551724138,6,40,19,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,795,1,95.01149425287356,6,0,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,660,6,163.57471264367817,21,10,8,10
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,18,0.0,0,165,3,58.02298850574713,20,55,23,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,1530,3,117.95402298850574,17,30,19,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,720,2,144.10344827586206,9,0,21,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,15,1.0,1,925,5,117.95402298850574,13,0,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,3,0.0,1,85,2,92.41379310344828,7,5,8,30
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,435,0,111.9080459770115,11,15,18,30
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,6,0.0,0,155,0,55.2183908045977,4,40,7,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,1.0,1,995,1,158.816091954023,16,55,9,30
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,21,0.0,0,175,1,58.02298850574713,7,45,10,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1,0.0,1,90,0,92.41379310344828,10,20,11,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,645,2,84.52873563218391,8,30,19,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,465,2,86.93103448275862,14,35,22,20
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,3,1.0,1,285,6,88.79310344827586,10,45,15,30
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,735,5,88.96551724137932,8,45,21,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,2.0,1,1165,2,155.54022988505747,10,0,5,25
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0.0,1,155,4,75.45977011494253,14,20,16,55
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,1640,6,124.64367816091954,16,30,19,50
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,18,0.0,0,140,3,44.14942528735632,22,20,0,40
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,630,0,128.73563218390805,8,30,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2.0,1,1505,0,138.0344827586207,9,25,10,30
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,675,2,96.22988505747126,8,0,19,15
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,15,2.0,1,1490,5,156.2183908045977,6,50,7,40
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,1.0,1,1190,2,142.4712643678161,20,55,16,45
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0.0,1,135,4,83.88505747126437,8,20,10,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,3,1.0,1,310,6,140.39080459770116,7,20,12,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15,1.0,1,1745,2,162.6551724137931,17,0,22,5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,2.0,1,1560,5,149.08045977011494,17,15,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,1,570,2,169.89655172413794,14,5,23,35
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0.0,0,155,3,56.06896551724138,17,0,19,35
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,3,0.0,0,135,4,41.3448275862069,8,20,10,35
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,955,3,78.27586206896552,7,35,23,30
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,5,1,0.0,0,135,2,42.37931034482759,7,5,9,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,0,965,3,74.50574712643679,17,20,9,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,1.0,2,1430,2,225.22988505747125,17,0,16,50
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,15,1.0,0,290,5,70.65517241379311,15,10,20,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,1005,0,125.89655172413794,17,0,9,45
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,24,0.0,0,140,2,44.51724137931034,22,20,0,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1.0,1,900,2,170.28735632183907,14,5,5,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,845,3,122.73563218390804,4,55,19,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,800,5,161.5287356321839,15,5,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,750,2,121.13793103448276,9,35,22,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,1.0,1,435,0,194.7816091954023,14,5,21,20
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,3,0.0,1,185,6,88.19540229885058,14,30,17,35
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,24,0.0,0,170,6,51.04597701149425,13,20,16,10
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,15,0.0,0,175,0,52.22988505747127,11,10,14,5
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,24,0.0,0,155,2,55.2183908045977,15,30,18,5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1.0,0,1655,0,62.13793103448276,9,0,12,35
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,3,0.0,0,80,2,35.632183908045974,6,20,7,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,2.0,1,1195,3,128.16091954022988,23,5,19,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,6,0.0,0,180,5,55.4367816091954,16,55,19,55
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,3,0.0,0,90,4,22.58620689655172,5,45,7,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,885,0,117.95402298850574,21,50,12,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,0,515,3,76.71264367816092,7,35,16,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,1165,2,181.19540229885052,9,0,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1.0,1,1595,0,81.19540229885058,20,0,22,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,6,1.0,1,300,3,117.95402298850574,14,0,19,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,1.0,0,290,2,58.26436781609196,8,10,13,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,440,3,135.50574712643677,11,40,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2.0,1,1665,2,174.29885057471265,10,0,13,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,6,0.0,0,180,3,70.04597701149426,14,10,17,10
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,21,0.0,0,170,6,56.14942528735632,9,30,12,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,21,0.0,0,165,4,38.88505747126437,11,10,13,55
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,0,515,2,76.70114942528735,17,0,1,35
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,27,0.0,0,180,5,52.22988505747127,7,10,10,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,2.0,1,485,3,96.17241379310344,10,45,18,50
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,0.0,0,170,0,44.80459770114943,11,40,14,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,510,6,124.64367816091954,14,5,22,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,665,2,141.68965517241378,2,15,13,20
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,21,1.0,0,270,3,73.05747126436782,8,45,13,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,15,0.0,0,170,2,60.0919540229885,21,5,23,55
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,2.0,1,2025,0,124.54022988505749,6,45,16,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,21,0.0,0,170,4,45.32183908045977,4,0,6,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,1485,5,169.1264367816092,18,15,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,2.0,1,1810,0,136.58620689655172,5,50,12,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,1625,2,98.96551724137932,20,20,23,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,0,920,2,74.86206896551724,7,10,22,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,1570,1,148.2528735632184,2,15,4,25
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,2.0,1,1275,5,124.83908045977012,22,0,19,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,21,0.0,0,90,4,46.54022988505747,19,5,20,35
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,1.0,1,1045,0,155.80459770114942,11,40,5,5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,1005,0,184.816091954023,2,15,19,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,6,0.0,1,195,2,88.19540229885058,5,35,8,50
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,620,3,116.79310344827586,8,55,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,620,2,117.95402298850574,2,15,12,35
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,0.0,0,155,4,44.51724137931034,6,55,9,30
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,0.0,0,175,0,38.05747126436781,21,10,0,5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,575,5,156.44827586206895,16,0,1,35
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,2.0,1,435,2,136.29885057471265,12,0,19,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,535,0,107.08045977011494,10,20,19,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0.0,0,175,0,55.4367816091954,7,10,10,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,845,6,160.24137931034485,20,0,10,5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,2.0,1,1125,0,149.75862068965515,9,40,4,25
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,0.0,0,155,4,44.51724137931034,6,55,9,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,12,0.0,0,165,4,52.770114942528735,1,30,4,15
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,1.0,1,850,2,142.4712643678161,8,45,22,55
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,21,0.0,0,90,3,41.41379310344828,2,30,4,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0.0,0,155,2,55.2183908045977,15,30,18,5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,21,0.0,0,175,1,55.4367816091954,18,25,21,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,440,3,152.22988505747125,11,30,18,50
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,710,6,77.98850574712644,7,35,19,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,24,0.0,0,80,0,35.632183908045974,6,20,7,40
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,450,2,82.73563218390805,18,0,1,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,2.0,1,560,3,149.58620689655172,9,40,19,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,2.0,2,1490,2,234.66666666666663,6,50,7,40
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1275,3,120.01149425287356,22,0,19,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1.0,1,1490,4,132.50574712643677,10,30,11,20
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,2.0,1,1100,0,161.8735632183908,7,0,1,20
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,15,0.0,0,140,2,41.3448275862069,19,35,21,55
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,2.0,1,445,2,88.06896551724138,5,50,13,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0.0,0,170,3,55.4367816091954,8,30,11,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,3.0,1,2280,3,123.02298850574712,5,15,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,12,0.0,1,85,2,92.41379310344828,7,5,8,30
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,24,0.0,0,160,0,53.6551724137931,7,0,9,40
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,12,0.0,0,185,6,72.45977011494253,18,5,21,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,2.0,1,1795,2,163.4367816091954,6,0,11,55
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0.0,0,150,2,44.14942528735632,17,10,19,40
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,480,0,156.17241379310346,13,0,21,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,18,2.0,1,875,5,139.0,5,50,20,25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,27,1.0,0,315,5,67.80459770114942,6,5,11,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,12,0.0,0,90,6,35.632183908045974,13,55,15,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,12,0.0,0,165,6,62.50574712643678,17,0,19,45
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,18,0.0,0,175,3,66.4367816091954,18,55,21,50
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2.0,1,955,6,134.11494252873564,9,25,1,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0.0,1,175,4,137.17241379310346,7,10,10,5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,2.0,1,505,3,186.93103448275863,20,0,4,25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,420,2,170.93103448275863,18,35,1,35
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,24,0.0,0,170,4,41.06896551724138,9,30,12,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,2.0,1,1305,6,143.64367816091954,21,30,19,15
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,21,0.0,0,185,4,62.195402298850574,18,5,21,10
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,0,665,6,75.86206896551724,5,5,16,10
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,6,1.0,1,295,3,128.27586206896552,9,20,14,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,2.0,2,1415,2,263.7931034482759,17,15,16,50
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,24,1.0,0,315,4,53.4367816091954,15,5,20,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,2.0,1,1375,1,173.89655172413794,5,30,4,25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,12,0.0,1,195,6,99.14942528735632,21,5,0,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,1280,2,198.0919540229885,7,5,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,1,450,3,90.02298850574712,5,45,13,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,18,0.0,0,85,1,35.632183908045974,15,0,16,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,1730,3,107.05747126436782,9,35,14,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,620,5,169.1264367816092,2,15,12,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,15,2.0,1,1000,5,159.5632183908046,11,45,4,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,2.0,1,425,3,187.05747126436785,5,30,12,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,440,2,173.9655172413793,11,30,18,50
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,24,0.0,0,175,6,70.62068965517241,21,20,0,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,2.0,1,1475,2,109.0,19,10,19,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,2.0,1,1490,2,165.8735632183908,6,50,7,40
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,0,455,0,70.03448275862068,14,55,22,30
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,660,1,90.66666666666669,10,0,21,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,975,2,86.24137931034483,9,15,1,30
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,0,890,0,70.3103448275862,19,0,9,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1.0,1,590,6,195.67816091954023,9,0,18,50
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1.0,1,800,0,145.75862068965515,18,55,8,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,505,0,122.73563218390804,10,35,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,1655,6,158.1494252873563,8,25,12,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,3,0.0,0,90,0,23.183908045977013,22,45,0,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,15,0.0,0,170,5,56.14942528735632,9,30,12,20
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,795,0,123.97701149425288,6,0,19,15
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,12,1.0,1,1555,1,138.8505747126437,7,30,9,25
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,9,0.0,0,155,6,55.2183908045977,20,20,22,55
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,0,1335,3,75.71264367816092,21,0,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,2.0,1,820,2,100.32183908045975,5,10,18,50
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,625,5,85.65517241379311,20,45,7,10
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0.0,0,170,3,55.4367816091954,20,0,22,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,1.0,1,925,3,95.51724137931036,7,5,22,30
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0.0,0,170,0,62.10344827586207,11,30,14,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,2.0,1,1320,6,153.7471264367816,14,35,12,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,505,0,125.02298850574712,10,35,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1.0,1,1555,2,170.28735632183907,22,50,0,45
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,0,570,3,75.37931034482759,6,40,16,10
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,720,1,161.68965517241378,9,0,21,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,585,1,110.65517241379312,9,15,19,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,1425,0,169.1264367816092,19,15,19,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,9,0.0,0,195,3,57.47126436781609,5,35,8,50
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,900,3,113.16091954022988,6,0,21,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,18,1.0,1,1285,5,124.64367816091954,18,55,16,20
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,515,2,81.01149425287356,4,45,13,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,1520,2,145.88505747126436,9,35,10,55
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,1260,5,159.11494252873564,21,50,18,50
